NAME,DATE,PRCP,SNOW,TMAX,TMIN
"SAN FRANCISCO DOWNTOWN, CA US",12/11/06,0.03,,57,46
"SAN FRANCISCO DOWNTOWN, CA US",12/12/06,2.32,,58,51
"SAN FRANCISCO DOWNTOWN, CA US",12/13/06,0.24,,59,54
"SAN FRANCISCO DOWNTOWN, CA US",12/14/06,0.06,,60,56
"SAN FRANCISCO DOWNTOWN, CA US",12/15/06,0.2,,57,47
"SAN FRANCISCO DOWNTOWN, CA US",12/16/06,0,,51,42
"SAN FRANCISCO DOWNTOWN, CA US",12/17/06,0,,53,42
"SAN FRANCISCO DOWNTOWN, CA US",12/18/06,0,,57,40
"SAN FRANCISCO DOWNTOWN, CA US",12/19/06,0,,54,40
"SAN FRANCISCO DOWNTOWN, CA US",12/20/06,0,,54,41
"SAN FRANCISCO DOWNTOWN, CA US",12/21/06,0.67,,51,46
"SAN FRANCISCO DOWNTOWN, CA US",12/22/06,0.01,,56,44
"SAN FRANCISCO DOWNTOWN, CA US",12/23/06,0,,56,44
"SAN FRANCISCO DOWNTOWN, CA US",12/24/06,0,,55,46
"SAN FRANCISCO DOWNTOWN, CA US",12/25/06,0,,58,46
"SAN FRANCISCO DOWNTOWN, CA US",12/26/06,0.39,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",12/27/06,0.1,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",12/28/06,0,,59,47
"SAN FRANCISCO DOWNTOWN, CA US",12/29/06,0,,58,42
"SAN FRANCISCO DOWNTOWN, CA US",12/30/06,0,,53,38
"SAN FRANCISCO DOWNTOWN, CA US",12/31/06,0,,52,46
"SAN FRANCISCO DOWNTOWN, CA US",1/1/07,0,,62,44
"SAN FRANCISCO DOWNTOWN, CA US",1/2/07,0,,62,48
"SAN FRANCISCO DOWNTOWN, CA US",1/3/07,0.1,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",1/4/07,0.17,,56,44
"SAN FRANCISCO DOWNTOWN, CA US",1/5/07,0,,57,43
"SAN FRANCISCO DOWNTOWN, CA US",1/6/07,0,,59,42
"SAN FRANCISCO DOWNTOWN, CA US",1/7/07,0,,61,46
"SAN FRANCISCO DOWNTOWN, CA US",1/8/07,0,,64,46
"SAN FRANCISCO DOWNTOWN, CA US",1/9/07,0,,65,48
"SAN FRANCISCO DOWNTOWN, CA US",1/10/07,0,,53,43
"SAN FRANCISCO DOWNTOWN, CA US",1/11/07,0,,53,40
"SAN FRANCISCO DOWNTOWN, CA US",1/12/07,0,,47,40
"SAN FRANCISCO DOWNTOWN, CA US",1/13/07,0,,51,39
"SAN FRANCISCO DOWNTOWN, CA US",1/14/07,0,,50,37
"SAN FRANCISCO DOWNTOWN, CA US",1/15/07,0,,50,37
"SAN FRANCISCO DOWNTOWN, CA US",1/16/07,0.16,,49,37
"SAN FRANCISCO DOWNTOWN, CA US",1/17/07,0,,51,39
"SAN FRANCISCO DOWNTOWN, CA US",1/18/07,0,,57,39
"SAN FRANCISCO DOWNTOWN, CA US",1/19/07,0,,58,43
"SAN FRANCISCO DOWNTOWN, CA US",1/20/07,0,,57,42
"SAN FRANCISCO DOWNTOWN, CA US",1/21/07,0,,64,47
"SAN FRANCISCO DOWNTOWN, CA US",1/22/07,0,,60,45
"SAN FRANCISCO DOWNTOWN, CA US",1/23/07,0,,58,41
"SAN FRANCISCO DOWNTOWN, CA US",1/24/07,0,,59,42
"SAN FRANCISCO DOWNTOWN, CA US",1/25/07,0,,52,44
"SAN FRANCISCO DOWNTOWN, CA US",1/26/07,0.08,,51,44
"SAN FRANCISCO DOWNTOWN, CA US",1/27/07,0.1,,55,47
"SAN FRANCISCO DOWNTOWN, CA US",1/28/07,0.11,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",1/29/07,0,,64,47
"SAN FRANCISCO DOWNTOWN, CA US",1/30/07,0,,55,46
"SAN FRANCISCO DOWNTOWN, CA US",1/31/07,0,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",2/1/07,0,,51,45
"SAN FRANCISCO DOWNTOWN, CA US",2/2/07,0,,54,47
"SAN FRANCISCO DOWNTOWN, CA US",2/3/07,0,,61,42
"SAN FRANCISCO DOWNTOWN, CA US",2/4/07,0,,65,46
"SAN FRANCISCO DOWNTOWN, CA US",2/5/07,0,,66,49
"SAN FRANCISCO DOWNTOWN, CA US",2/6/07,0,,61,47
"SAN FRANCISCO DOWNTOWN, CA US",2/7/07,0.21,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",2/8/07,0.35,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",2/9/07,0.56,,59,54
"SAN FRANCISCO DOWNTOWN, CA US",2/10/07,1.27,,59,55
"SAN FRANCISCO DOWNTOWN, CA US",2/11/07,0.04,,59,50
"SAN FRANCISCO DOWNTOWN, CA US",2/12/07,0.24,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",2/13/07,0,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",2/14/07,0,,60,45
"SAN FRANCISCO DOWNTOWN, CA US",2/15/07,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",2/16/07,0,,70,48
"SAN FRANCISCO DOWNTOWN, CA US",2/17/07,0,,75,50
"SAN FRANCISCO DOWNTOWN, CA US",2/18/07,0,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",2/19/07,0,,60,46
"SAN FRANCISCO DOWNTOWN, CA US",2/20/07,0,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",2/21/07,0.02,,58,50
"SAN FRANCISCO DOWNTOWN, CA US",2/22/07,0.85,,54,44
"SAN FRANCISCO DOWNTOWN, CA US",2/23/07,0.05,,53,42
"SAN FRANCISCO DOWNTOWN, CA US",2/24/07,0.14,,57,46
"SAN FRANCISCO DOWNTOWN, CA US",2/25/07,0.06,,55,49
"SAN FRANCISCO DOWNTOWN, CA US",2/26/07,0.53,,53,45
"SAN FRANCISCO DOWNTOWN, CA US",2/27/07,0.47,,52,40
"SAN FRANCISCO DOWNTOWN, CA US",2/28/07,0,,52,42
"SAN FRANCISCO DOWNTOWN, CA US",3/1/07,0,,56,43
"SAN FRANCISCO DOWNTOWN, CA US",3/2/07,0,,61,43
"SAN FRANCISCO DOWNTOWN, CA US",3/3/07,0,,67,47
"SAN FRANCISCO DOWNTOWN, CA US",3/4/07,0,,72,51
"SAN FRANCISCO DOWNTOWN, CA US",3/5/07,0,,66,52
"SAN FRANCISCO DOWNTOWN, CA US",3/6/07,0,,65,47
"SAN FRANCISCO DOWNTOWN, CA US",3/7/07,0,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",3/8/07,0,,61,46
"SAN FRANCISCO DOWNTOWN, CA US",3/9/07,0,,59,48
"SAN FRANCISCO DOWNTOWN, CA US",3/10/07,0,,67,49
"SAN FRANCISCO DOWNTOWN, CA US",3/11/07,0,,80,51
"SAN FRANCISCO DOWNTOWN, CA US",3/12/07,0,,79,56
"SAN FRANCISCO DOWNTOWN, CA US",3/13/07,0,,82,51
"SAN FRANCISCO DOWNTOWN, CA US",3/14/07,0,,81,49
"SAN FRANCISCO DOWNTOWN, CA US",3/15/07,0,,76,49
"SAN FRANCISCO DOWNTOWN, CA US",3/16/07,0,,78,51
"SAN FRANCISCO DOWNTOWN, CA US",3/17/07,0,,57,50
"SAN FRANCISCO DOWNTOWN, CA US",3/18/07,0,,63,49
"SAN FRANCISCO DOWNTOWN, CA US",3/19/07,0,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",3/20/07,0.2,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",3/21/07,0,,62,47
"SAN FRANCISCO DOWNTOWN, CA US",3/22/07,0,,73,49
"SAN FRANCISCO DOWNTOWN, CA US",3/23/07,0,,65,47
"SAN FRANCISCO DOWNTOWN, CA US",3/24/07,0.01,,56,49
"SAN FRANCISCO DOWNTOWN, CA US",3/25/07,0.03,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",3/26/07,0.28,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",3/27/07,0,,55,45
"SAN FRANCISCO DOWNTOWN, CA US",3/28/07,0,,53,45
"SAN FRANCISCO DOWNTOWN, CA US",3/29/07,0,,70,47
"SAN FRANCISCO DOWNTOWN, CA US",3/30/07,0,,62,47
"SAN FRANCISCO DOWNTOWN, CA US",3/31/07,0,,70,47
"SAN FRANCISCO DOWNTOWN, CA US",4/1/07,0,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",4/2/07,0,0,68,47
"SAN FRANCISCO DOWNTOWN, CA US",4/3/07,0,0,66,46
"SAN FRANCISCO DOWNTOWN, CA US",4/4/07,0,0,66,50
"SAN FRANCISCO DOWNTOWN, CA US",4/5/07,0,0,64,49
"SAN FRANCISCO DOWNTOWN, CA US",4/6/07,0,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",4/7/07,0,0,59,50
"SAN FRANCISCO DOWNTOWN, CA US",4/8/07,0,0,61,50
"SAN FRANCISCO DOWNTOWN, CA US",4/9/07,0.03,0,60,51
"SAN FRANCISCO DOWNTOWN, CA US",4/10/07,0,0,67,49
"SAN FRANCISCO DOWNTOWN, CA US",4/11/07,0.15,0,59,52
"SAN FRANCISCO DOWNTOWN, CA US",4/12/07,0,0,58,46
"SAN FRANCISCO DOWNTOWN, CA US",4/13/07,0,0,63,46
"SAN FRANCISCO DOWNTOWN, CA US",4/14/07,0.28,0,57,50
"SAN FRANCISCO DOWNTOWN, CA US",4/15/07,0,0,65,46
"SAN FRANCISCO DOWNTOWN, CA US",4/16/07,0,0,55,51
"SAN FRANCISCO DOWNTOWN, CA US",4/17/07,0,0,57,48
"SAN FRANCISCO DOWNTOWN, CA US",4/18/07,0,0,55,45
"SAN FRANCISCO DOWNTOWN, CA US",4/19/07,0.31,0,57,46
"SAN FRANCISCO DOWNTOWN, CA US",4/20/07,0.1,0,59,46
"SAN FRANCISCO DOWNTOWN, CA US",4/21/07,0.14,0,58,49
"SAN FRANCISCO DOWNTOWN, CA US",4/22/07,0.43,0,60,50
"SAN FRANCISCO DOWNTOWN, CA US",4/23/07,0,0,67,46
"SAN FRANCISCO DOWNTOWN, CA US",4/24/07,0,0,64,48
"SAN FRANCISCO DOWNTOWN, CA US",4/25/07,0,0,59,50
"SAN FRANCISCO DOWNTOWN, CA US",4/26/07,0,0,66,48
"SAN FRANCISCO DOWNTOWN, CA US",4/27/07,0,0,78,51
"SAN FRANCISCO DOWNTOWN, CA US",4/28/07,0,0,76,52
"SAN FRANCISCO DOWNTOWN, CA US",4/29/07,0,0,62,50
"SAN FRANCISCO DOWNTOWN, CA US",4/30/07,0,0,66,50
"SAN FRANCISCO DOWNTOWN, CA US",5/1/07,0,,60,49
"SAN FRANCISCO DOWNTOWN, CA US",5/2/07,0.22,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",5/3/07,0.07,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",5/4/07,0.14,,59,49
"SAN FRANCISCO DOWNTOWN, CA US",5/5/07,0,,71,48
"SAN FRANCISCO DOWNTOWN, CA US",5/6/07,0,,86,55
"SAN FRANCISCO DOWNTOWN, CA US",5/7/07,0,,88,66
"SAN FRANCISCO DOWNTOWN, CA US",5/8/07,0,,79,53
"SAN FRANCISCO DOWNTOWN, CA US",5/9/07,0,,63,50
"SAN FRANCISCO DOWNTOWN, CA US",5/10/07,0,,57,51
"SAN FRANCISCO DOWNTOWN, CA US",5/11/07,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",5/12/07,0,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",5/13/07,0,,63,48
"SAN FRANCISCO DOWNTOWN, CA US",5/14/07,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",5/15/07,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",5/16/07,0,,62,48
"SAN FRANCISCO DOWNTOWN, CA US",5/17/07,0,,58,48
"SAN FRANCISCO DOWNTOWN, CA US",5/18/07,0,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",5/19/07,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",5/20/07,0,,63,50
"SAN FRANCISCO DOWNTOWN, CA US",5/21/07,0,,67,49
"SAN FRANCISCO DOWNTOWN, CA US",5/22/07,0,,69,50
"SAN FRANCISCO DOWNTOWN, CA US",5/23/07,0,,82,55
"SAN FRANCISCO DOWNTOWN, CA US",5/24/07,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",5/25/07,0,,58,49
"SAN FRANCISCO DOWNTOWN, CA US",5/26/07,0,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",5/27/07,0,,56,50
"SAN FRANCISCO DOWNTOWN, CA US",5/28/07,0,,64,50
"SAN FRANCISCO DOWNTOWN, CA US",5/29/07,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",5/30/07,0,,60,52
"SAN FRANCISCO DOWNTOWN, CA US",5/31/07,0,,58,52
"SAN FRANCISCO DOWNTOWN, CA US",6/1/07,0,,59,50
"SAN FRANCISCO DOWNTOWN, CA US",6/2/07,0,,57,50
"SAN FRANCISCO DOWNTOWN, CA US",6/3/07,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",6/4/07,0,,61,50
"SAN FRANCISCO DOWNTOWN, CA US",6/5/07,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",6/6/07,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",6/7/07,0,,69,50
"SAN FRANCISCO DOWNTOWN, CA US",6/8/07,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",6/9/07,0,,66,50
"SAN FRANCISCO DOWNTOWN, CA US",6/10/07,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",6/11/07,0,,66,51
"SAN FRANCISCO DOWNTOWN, CA US",6/12/07,0,,71,50
"SAN FRANCISCO DOWNTOWN, CA US",6/13/07,0,,82,55
"SAN FRANCISCO DOWNTOWN, CA US",6/14/07,0,,85,57
"SAN FRANCISCO DOWNTOWN, CA US",6/15/07,0,,77,54
"SAN FRANCISCO DOWNTOWN, CA US",6/16/07,0,,61,52
"SAN FRANCISCO DOWNTOWN, CA US",6/17/07,0,,71,51
"SAN FRANCISCO DOWNTOWN, CA US",6/18/07,0,,64,51
"SAN FRANCISCO DOWNTOWN, CA US",6/19/07,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",6/20/07,0,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",6/21/07,0,,67,53
"SAN FRANCISCO DOWNTOWN, CA US",6/22/07,0,,68,52
"SAN FRANCISCO DOWNTOWN, CA US",6/23/07,0,,65,52
"SAN FRANCISCO DOWNTOWN, CA US",6/24/07,0,,65,51
"SAN FRANCISCO DOWNTOWN, CA US",6/25/07,0,,75,50
"SAN FRANCISCO DOWNTOWN, CA US",6/26/07,0,,62,51
"SAN FRANCISCO DOWNTOWN, CA US",6/27/07,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",6/28/07,0,,68,53
"SAN FRANCISCO DOWNTOWN, CA US",6/29/07,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",6/30/07,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",7/1/07,0,0,65,52
"SAN FRANCISCO DOWNTOWN, CA US",7/2/07,0,0,70,54
"SAN FRANCISCO DOWNTOWN, CA US",7/3/07,0,0,66,54
"SAN FRANCISCO DOWNTOWN, CA US",7/4/07,0,0,76,54
"SAN FRANCISCO DOWNTOWN, CA US",7/5/07,0,0,73,55
"SAN FRANCISCO DOWNTOWN, CA US",7/6/07,0,0,63,53
"SAN FRANCISCO DOWNTOWN, CA US",7/7/07,0,0,60,52
"SAN FRANCISCO DOWNTOWN, CA US",7/8/07,0,0,65,52
"SAN FRANCISCO DOWNTOWN, CA US",7/9/07,0,0,68,54
"SAN FRANCISCO DOWNTOWN, CA US",7/10/07,0,0,67,55
"SAN FRANCISCO DOWNTOWN, CA US",7/11/07,0,0,70,59
"SAN FRANCISCO DOWNTOWN, CA US",7/12/07,0,0,72,56
"SAN FRANCISCO DOWNTOWN, CA US",7/13/07,0,0,71,57
"SAN FRANCISCO DOWNTOWN, CA US",7/14/07,0,0,64,54
"SAN FRANCISCO DOWNTOWN, CA US",7/15/07,0,0,67,57
"SAN FRANCISCO DOWNTOWN, CA US",7/16/07,0,0,65,55
"SAN FRANCISCO DOWNTOWN, CA US",7/17/07,0,0,68,55
"SAN FRANCISCO DOWNTOWN, CA US",7/18/07,0.02,0,69,59
"SAN FRANCISCO DOWNTOWN, CA US",7/19/07,0,0,69,57
"SAN FRANCISCO DOWNTOWN, CA US",7/20/07,0,0,69,57
"SAN FRANCISCO DOWNTOWN, CA US",7/21/07,0,0,72,59
"SAN FRANCISCO DOWNTOWN, CA US",7/22/07,0,0,70,59
"SAN FRANCISCO DOWNTOWN, CA US",7/23/07,0,0,71,57
"SAN FRANCISCO DOWNTOWN, CA US",7/24/07,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",7/25/07,0,0,63,55
"SAN FRANCISCO DOWNTOWN, CA US",7/26/07,0,0,65,54
"SAN FRANCISCO DOWNTOWN, CA US",7/27/07,0,0,67,54
"SAN FRANCISCO DOWNTOWN, CA US",7/28/07,0,0,66,55
"SAN FRANCISCO DOWNTOWN, CA US",7/29/07,0,0,65,54
"SAN FRANCISCO DOWNTOWN, CA US",7/30/07,0,0,73,54
"SAN FRANCISCO DOWNTOWN, CA US",7/31/07,0,0,65,54
"SAN FRANCISCO DOWNTOWN, CA US",8/1/07,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",8/2/07,0,,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/3/07,0,,67,53
"SAN FRANCISCO DOWNTOWN, CA US",8/4/07,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",8/5/07,0,,61,54
"SAN FRANCISCO DOWNTOWN, CA US",8/6/07,0,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/7/07,0,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/8/07,0,,63,55
"SAN FRANCISCO DOWNTOWN, CA US",8/9/07,0,,68,56
"SAN FRANCISCO DOWNTOWN, CA US",8/10/07,0,,72,55
"SAN FRANCISCO DOWNTOWN, CA US",8/11/07,0,,65,55
"SAN FRANCISCO DOWNTOWN, CA US",8/12/07,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",8/13/07,0,,67,54
"SAN FRANCISCO DOWNTOWN, CA US",8/14/07,0,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",8/15/07,0,,65,53
"SAN FRANCISCO DOWNTOWN, CA US",8/16/07,0,,65,56
"SAN FRANCISCO DOWNTOWN, CA US",8/17/07,0,,71,53
"SAN FRANCISCO DOWNTOWN, CA US",8/18/07,0,,68,55
"SAN FRANCISCO DOWNTOWN, CA US",8/19/07,0,,70,57
"SAN FRANCISCO DOWNTOWN, CA US",8/20/07,0,,69,58
"SAN FRANCISCO DOWNTOWN, CA US",8/21/07,0,,74,58
"SAN FRANCISCO DOWNTOWN, CA US",8/22/07,0,,76,57
"SAN FRANCISCO DOWNTOWN, CA US",8/23/07,0,,70,57
"SAN FRANCISCO DOWNTOWN, CA US",8/24/07,0,,68,58
"SAN FRANCISCO DOWNTOWN, CA US",8/25/07,0,,68,58
"SAN FRANCISCO DOWNTOWN, CA US",8/26/07,0,,65,57
"SAN FRANCISCO DOWNTOWN, CA US",8/27/07,0,,66,55
"SAN FRANCISCO DOWNTOWN, CA US",8/28/07,0,,73,55
"SAN FRANCISCO DOWNTOWN, CA US",8/29/07,0,,77,60
"SAN FRANCISCO DOWNTOWN, CA US",8/30/07,0,,80,60
"SAN FRANCISCO DOWNTOWN, CA US",8/31/07,0,,70,58
"SAN FRANCISCO DOWNTOWN, CA US",9/1/07,0,0,78,58
"SAN FRANCISCO DOWNTOWN, CA US",9/2/07,0,0,80,58
"SAN FRANCISCO DOWNTOWN, CA US",9/3/07,0,0,66,57
"SAN FRANCISCO DOWNTOWN, CA US",9/4/07,0,0,67,60
"SAN FRANCISCO DOWNTOWN, CA US",9/5/07,0,0,84,59
"SAN FRANCISCO DOWNTOWN, CA US",9/6/07,0,0,68,59
"SAN FRANCISCO DOWNTOWN, CA US",9/7/07,0,0,69,58
"SAN FRANCISCO DOWNTOWN, CA US",9/8/07,0,0,64,57
"SAN FRANCISCO DOWNTOWN, CA US",9/9/07,0,0,66,58
"SAN FRANCISCO DOWNTOWN, CA US",9/10/07,0,0,67,59
"SAN FRANCISCO DOWNTOWN, CA US",9/11/07,0,0,66,58
"SAN FRANCISCO DOWNTOWN, CA US",9/12/07,0,0,65,58
"SAN FRANCISCO DOWNTOWN, CA US",9/13/07,0,0,73,58
"SAN FRANCISCO DOWNTOWN, CA US",9/14/07,0,0,70,60
"SAN FRANCISCO DOWNTOWN, CA US",9/15/07,0,0,67,57
"SAN FRANCISCO DOWNTOWN, CA US",9/16/07,0,0,68,59
"SAN FRANCISCO DOWNTOWN, CA US",9/17/07,0,0,68,56
"SAN FRANCISCO DOWNTOWN, CA US",9/18/07,0,0,65,56
"SAN FRANCISCO DOWNTOWN, CA US",9/19/07,0,0,61,54
"SAN FRANCISCO DOWNTOWN, CA US",9/20/07,0,0,68,52
"SAN FRANCISCO DOWNTOWN, CA US",9/21/07,0,0,70,57
"SAN FRANCISCO DOWNTOWN, CA US",9/22/07,0.09,0,64,58
"SAN FRANCISCO DOWNTOWN, CA US",9/23/07,0,0,64,55
"SAN FRANCISCO DOWNTOWN, CA US",9/24/07,0,0,77,55
"SAN FRANCISCO DOWNTOWN, CA US",9/25/07,0,0,82,57
"SAN FRANCISCO DOWNTOWN, CA US",9/26/07,0,0,87,60
"SAN FRANCISCO DOWNTOWN, CA US",9/27/07,0,0,69,56
"SAN FRANCISCO DOWNTOWN, CA US",9/28/07,0,0,62,55
"SAN FRANCISCO DOWNTOWN, CA US",9/29/07,0,0,69,52
"SAN FRANCISCO DOWNTOWN, CA US",9/30/07,0,0,71,53
"SAN FRANCISCO DOWNTOWN, CA US",10/1/07,0.01,,68,57
"SAN FRANCISCO DOWNTOWN, CA US",10/2/07,0,,74,57
"SAN FRANCISCO DOWNTOWN, CA US",10/3/07,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",10/4/07,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",10/5/07,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",10/6/07,0,,67,51
"SAN FRANCISCO DOWNTOWN, CA US",10/7/07,0,,70,52
"SAN FRANCISCO DOWNTOWN, CA US",10/8/07,0,,77,51
"SAN FRANCISCO DOWNTOWN, CA US",10/9/07,0.43,,67,51
"SAN FRANCISCO DOWNTOWN, CA US",10/10/07,0.18,,66,55
"SAN FRANCISCO DOWNTOWN, CA US",10/11/07,0,,66,53
"SAN FRANCISCO DOWNTOWN, CA US",10/12/07,1.1,,58,53
"SAN FRANCISCO DOWNTOWN, CA US",10/13/07,0,,68,53
"SAN FRANCISCO DOWNTOWN, CA US",10/14/07,0,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",10/15/07,0.01,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",10/16/07,0,,62,55
"SAN FRANCISCO DOWNTOWN, CA US",10/17/07,0.13,,64,53
"SAN FRANCISCO DOWNTOWN, CA US",10/18/07,0,,69,54
"SAN FRANCISCO DOWNTOWN, CA US",10/19/07,0.15,,71,55
"SAN FRANCISCO DOWNTOWN, CA US",10/20/07,0,,62,55
"SAN FRANCISCO DOWNTOWN, CA US",10/21/07,0,,71,55
"SAN FRANCISCO DOWNTOWN, CA US",10/22/07,0,,80,58
"SAN FRANCISCO DOWNTOWN, CA US",10/23/07,0,,82,61
"SAN FRANCISCO DOWNTOWN, CA US",10/24/07,0,,80,57
"SAN FRANCISCO DOWNTOWN, CA US",10/25/07,0,,66,54
"SAN FRANCISCO DOWNTOWN, CA US",10/26/07,0,,62,52
"SAN FRANCISCO DOWNTOWN, CA US",10/27/07,0,,62,53
"SAN FRANCISCO DOWNTOWN, CA US",10/28/07,0,,74,54
"SAN FRANCISCO DOWNTOWN, CA US",10/29/07,0,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",10/30/07,0,,59,53
"SAN FRANCISCO DOWNTOWN, CA US",10/31/07,0,,59,52
"SAN FRANCISCO DOWNTOWN, CA US",11/1/07,0,,66,51
"SAN FRANCISCO DOWNTOWN, CA US",11/2/07,0,,74,49
"SAN FRANCISCO DOWNTOWN, CA US",11/3/07,0,,77,54
"SAN FRANCISCO DOWNTOWN, CA US",11/4/07,0,,77,52
"SAN FRANCISCO DOWNTOWN, CA US",11/5/07,0,,56,48
"SAN FRANCISCO DOWNTOWN, CA US",11/6/07,0,,60,50
"SAN FRANCISCO DOWNTOWN, CA US",11/7/07,0,,57,49
"SAN FRANCISCO DOWNTOWN, CA US",11/8/07,0,,59,53
"SAN FRANCISCO DOWNTOWN, CA US",11/9/07,0,,64,54
"SAN FRANCISCO DOWNTOWN, CA US",11/10/07,0.8,,60,54
"SAN FRANCISCO DOWNTOWN, CA US",11/11/07,0.16,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",11/12/07,0,,68,50
"SAN FRANCISCO DOWNTOWN, CA US",11/13/07,0,,70,57
"SAN FRANCISCO DOWNTOWN, CA US",11/14/07,0,,72,56
"SAN FRANCISCO DOWNTOWN, CA US",11/15/07,0,,65,54
"SAN FRANCISCO DOWNTOWN, CA US",11/16/07,0,,59,53
"SAN FRANCISCO DOWNTOWN, CA US",11/17/07,0,,59,51
"SAN FRANCISCO DOWNTOWN, CA US",11/18/07,0,,61,53
"SAN FRANCISCO DOWNTOWN, CA US",11/19/07,0,,61,52
"SAN FRANCISCO DOWNTOWN, CA US",11/20/07,0,,62,49
"SAN FRANCISCO DOWNTOWN, CA US",11/21/07,0,,63,47
"SAN FRANCISCO DOWNTOWN, CA US",11/22/07,0,,63,47
"SAN FRANCISCO DOWNTOWN, CA US",11/23/07,0,,69,47
"SAN FRANCISCO DOWNTOWN, CA US",11/24/07,0,,64,48
"SAN FRANCISCO DOWNTOWN, CA US",11/25/07,0,,60,51
"SAN FRANCISCO DOWNTOWN, CA US",11/26/07,0,,64,48
"SAN FRANCISCO DOWNTOWN, CA US",11/27/07,0,,63,51
"SAN FRANCISCO DOWNTOWN, CA US",11/28/07,0,,64,49
"SAN FRANCISCO DOWNTOWN, CA US",11/29/07,0,,61,48
"SAN FRANCISCO DOWNTOWN, CA US",11/30/07,0,,55,45
"SAN FRANCISCO DOWNTOWN, CA US",12/1/07,0,,55,45
"SAN FRANCISCO DOWNTOWN, CA US",12/2/07,0,,59,45
"SAN FRANCISCO DOWNTOWN, CA US",12/3/07,0,,64,48
"SAN FRANCISCO DOWNTOWN, CA US",12/4/07,0.33,,63,53
"SAN FRANCISCO DOWNTOWN, CA US",12/5/07,0,,61,51
"SAN FRANCISCO DOWNTOWN, CA US",12/6/07,0.52,,55,51
"SAN FRANCISCO DOWNTOWN, CA US",12/7/07,0.35,,57,48
"SAN FRANCISCO DOWNTOWN, CA US",12/8/07,0,,54,44
"SAN FRANCISCO DOWNTOWN, CA US",12/9/07,0,,58,45
"SAN FRANCISCO DOWNTOWN, CA US",12/10/07,0,,58,45
"SAN FRANCISCO DOWNTOWN, CA US",12/11/07,0,,58,47
"SAN FRANCISCO DOWNTOWN, CA US",12/12/07,0,,54,45
"SAN FRANCISCO DOWNTOWN, CA US",12/13/07,0,,57,43
"SAN FRANCISCO DOWNTOWN, CA US",12/14/07,0,,56,43
"SAN FRANCISCO DOWNTOWN, CA US",12/15/07,0,,55,45
"SAN FRANCISCO DOWNTOWN, CA US",12/16/07,0,,56,47
"SAN FRANCISCO DOWNTOWN, CA US",12/17/07,0.17,,55,49
